"OUT_Id"	"g406"	"g407"	"g408"	"g409"	"g410"	"g416"	"g417"	"g418"	"g419"	"g420"	"g426"	"g427"	"g428"	"g429"	"g430"	"g436"	"g437"	"g438"	"g439"	"g440"	"g446"	"g447"	"g448"	"g449"	"g450"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"88"	"OTU93"	36099	13348	26875	36586	155124	141499	45933	14737	12699	61617	11126	5099	30837	6476	11822	1711	3146	1549	461	929	6154	7467	5885	6533	11693	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	"Mesorhizobium_amorphae"
"89"	"OTU94"	713604	52772	42812	294508	1336712	2207315	976854	715044	378031	1710789	754547	459249	592533	620903	497933	162556	268045	360221	156272	97566	834154	1738333	552257	1039578	1383409	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"90"	"OTU95"	1831	19712	8438	25906	1971	26286	30674	32083	35310	48482	18079	15298	12026	44714	29244	16178	10382	16571	13355	11770	8308	18667	40885	12756	43612	"Bacteria"	"Acidobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"91"	"OTU96"	0	3104	4531	227	0	186	472	0	619	5408	0	0	0	0	0	0	472	0	0	1239	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"92"	"OTU97"	200897	85521	143594	423583	135417	104214	71888	145526	123894	64321	2936	1082	308	2621	778	156	472	465	307	1394	6769	1711	10996	4511	4740	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp25"	NA	NA	"Gp25"	"uncultured_Acidobacteria_bacterium"
"93"	"OTU98"	10463	7140	13750	20452	32658	17524	1730	0	2168	8885	6799	7108	6630	1079	1556	156	157	0	0	0	615	156	3562	2644	6479	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"94"	"OTU99"	150150	151330	194844	271102	228885	87062	12584	14276	40111	39790	93951	148653	82335	7709	44644	3422	7708	619	461	465	10769	5133	2942	15867	17223	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavisolibacter"	"Unassigned"
"95"	"OTU100"	34791	26075	28438	39995	25901	9321	315	0	3562	5215	3091	8344	20352	1079	1089	156	0	0	154	0	923	2178	1084	1556	1738	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Unassigned"	"Unassigned"
"96"	"OTU101"	95740	99180	94687	99306	168356	55929	11955	8289	6350	48482	14834	13753	49648	2159	6222	2489	944	2478	614	619	1692	2178	1394	4511	3318	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"97"	"OTU102"	124253	56652	88437	257467	168919	69165	30202	24408	24159	77456	7417	4636	23899	8326	9022	3267	4247	3717	1075	3407	6462	9333	4646	5133	5688	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhodobiaceae"	NA	"uncultured_Methylocystaceae_bacterium"
"98"	"OTU103"	277019	266962	212031	352455	217342	481545	306270	310855	382058	607671	352781	397903	363568	168833	243133	108267	347798	102058	33004	227810	175077	131289	92146	170956	139368	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"Unassigned"
"99"	"OTU104"	3139	13193	23281	7272	1126	1305	472	0	155	193	927	3400	48260	154	778	0	157	0	0	0	0	0	310	622	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	"Kallotenue"	"unidentified_bacterium"
"100"	"OTU105"	1570	931	312	909	0	0	0	0	0	0	155	618	617	0	467	0	0	619	0	0	0	0	0	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineosporia"	"Unassigned"
"101"	"OTU106"	742379	623947	479219	901022	571509	263424	217551	123728	144801	464349	20861	19007	75242	22665	24578	68911	82742	41040	15811	78827	18769	18978	28496	17111	28916	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Unassigned"	"Unassigned"	"Unassigned"
"102"	"OTU107"	2877	4035	4375	7272	2815	0	0	0	929	193	155	1391	154	0	0	156	157	310	0	0	462	0	0	0	1580	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"103"	"OTU108"	1831	5122	4375	909	0	559	0	307	0	193	1236	155	5551	0	0	0	0	0	0	0	0	0	0	311	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	"Kallotenue"	"uncultured_soil_bacterium"
"104"	"OTU109"	3662	17073	15000	11817	16329	1119	629	0	155	5408	155	155	308	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"uncultured_actinobacterium"
"105"	"OTU110"	3067086	1049690	425781	1616386	1255068	2447994	1259056	1981491	1525133	2799227	984945	602958	882709	775859	744644	334133	648090	506726	236404	855022	976769	1487733	710531	938467	993431	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"uncultured_Acidobacteriales_bacterium"
"106"	"OTU111"	21450	23126	4688	15453	12669	5593	787	1689	7124	6760	28742	69536	111167	5242	5600	4356	315	929	921	465	615	1089	774	4356	474	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"107"	"OTU112"	216854	224590	132031	419947	269144	345639	160921	344013	205044	312528	239978	100751	116256	162819	275333	104067	121753	191106	59408	146195	281231	318111	191571	211711	192460	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp5"	NA	NA	"Gp5"	"uncultured_Firmicutes_bacterium"
"108"	"OTU113"	0	5122	3750	4318	2252	0	0	0	0	0	155	1082	154	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	"Kallotenue"	"uncultured_bacterium"
"109"	"OTU114"	52317	34457	16406	93852	151182	55369	26742	40526	29425	52345	64746	72936	46564	46872	58956	22244	12270	13938	7982	7588	18769	23800	30044	32667	19752	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp3"	NA	NA	"Gp3"	"Unassigned"
"110"	"OTU115"	7848	68293	17188	14316	21959	55742	24067	14583	12699	7726	49139	35695	185947	7247	27689	10111	7551	3252	1075	3252	2154	1400	11305	19444	7585	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobineae_incertae_sedis"	"Aciditerrimonas"	"uncultured_Actinobacteridae_bacterium"
"111"	"OTU116"	197235	517472	570781	412902	187500	424498	207640	214605	255841	495254	82053	38940	41013	62753	62533	65333	57730	57920	18268	91062	24615	101578	36549	42622	32393	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp18"	NA	NA	"Gp18"	"uncultured_Acidobacteria_bacterium"
"112"	"OTU117"	115882	124013	109688	136801	85023	134974	38067	13969	48009	143129	5872	2163	7709	11410	778	4044	16674	2168	2763	15487	4000	2489	2168	3889	790	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	NA	"Unassigned"
"113"	"OTU118"	6540	12727	15000	14089	10135	1305	2517	768	2168	1545	773	1391	2159	925	311	0	472	0	307	0	1846	1400	2168	1556	2054	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"114"	"OTU119"	523	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"115"	"OTU120"	47085	22661	14219	55448	43637	9694	4876	9057	11460	26462	3863	5254	24824	7863	4822	2644	1573	619	614	155	769	4200	3717	3267	3634	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"uncultured_planctomycete"
"116"	"OTU121"	19619	62084	53750	32496	62500	12491	13528	5987	8518	22020	7263	22870	16806	2775	9489	2489	472	310	461	155	15692	85556	15642	35778	12167	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Unassigned"	"Unassigned"
"117"	"OTU122"	156166	141242	133281	234970	241273	40828	9438	3224	15332	66060	0	0	0	0	156	0	0	0	0	155	0	156	0	156	158	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	NA	NA	"uncultured_Rubrobacteraceae_bacterium"
"118"	"OTU123"	55456	134257	105781	215427	91216	65064	78494	12127	46460	87500	4945	5254	8326	2775	2333	2800	2989	2323	1535	39646	2154	7622	2633	3422	3318	"Bacteria"	NA	NA	NA	NA	NA	"bacterium_WX65"
"119"	"OTU124"	48132	6364	11562	14316	25619	27591	944	154	1549	21634	58256	26115	6784	8480	10733	2800	157	0	0	155	1077	3111	1394	4822	2844	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"120"	"OTU125"	170030	397339	496719	79763	379786	132178	94539	37917	48009	347103	14216	16534	36850	5242	2333	6067	25640	8518	614	5885	29538	4044	65819	25356	68894	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Unassigned"	"Unassigned"
"121"	"OTU126"	0	6984	7500	2272	0	0	0	0	0	0	464	309	617	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Unassigned"
"122"	"OTU127"	10463	6208	8281	10226	24212	13982	787	1689	619	4636	10508	9426	14493	1388	933	1089	472	155	0	155	462	311	2478	4511	3792	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"uncultured_Zavarzinella_sp."
"123"	"OTU128"	2093	438625	340781	14771	5631	18643	32562	1382	2478	7726	773	155	617	308	1867	156	1416	1239	1075	25088	154	311	310	933	1106	"Bacteria"	"Firmicutes"	"Clostridia"	NA	NA	NA	"uncultured_Gram-negative_bacterium"
"124"	"OTU129"	749180	426519	444531	1192349	2344313	405482	156989	91184	154403	463962	91325	97351	446057	82952	119622	46200	26427	32058	12895	14403	43231	92089	43053	51489	66998	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"uncultured_Rubrobacteraceae_bacterium"
"125"	"OTU130"	2913012	667406	473281	2821461	6088401	6521086	3039101	3439518	1834867	4802649	2022583	1417307	1933172	1351586	1404044	469467	1012090	1128982	258355	525155	1925385	3190600	1316991	2128467	2053386	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"uncultured_Actinomyces_sp."
"126"	"OTU131"	302392	234678	326250	555839	207489	257831	89191	39298	147898	342081	5563	8808	29295	3084	10111	2956	5034	1549	768	23850	3077	2333	2633	3267	6479	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_incertae_sedis"	"Thiobacter"	"uncultured_bacterium"
"127"	"OTU132"	48916	44390	38906	53402	82207	11186	8180	7215	7898	29746	5563	8344	36696	2621	2178	622	0	774	0	310	0	2800	310	2489	1738	"Bacteria"	"Actinobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"128"	"OTU133"	0	3259	1250	227	845	186	315	154	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"129"	"OTU134"	165845	75743	25781	27724	316723	108129	31461	6140	3252	33609	202892	209073	64912	34383	33444	7467	8494	7434	2303	1239	15692	22711	35774	89911	81377	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"130"	"OTU135"	429000	158315	149062	617649	685811	655483	201978	221206	183982	629884	213709	178786	355705	169912	161311	47756	72517	66903	23487	30199	108923	165667	104690	153378	170971	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"uncultured_Acidobacteriales_bacterium"
"131"	"OTU136"	228887	134257	58906	601060	115991	73266	61034	29934	84712	245695	1082	1082	4009	154	622	1711	1573	1394	614	6195	1692	1244	1394	311	2054	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	"uncultured_bacterium_#0319-7F3"
"132"	"OTU137"	58857	34457	9375	33632	57995	12491	1730	1075	4181	10430	4481	6181	6784	154	311	311	157	0	0	0	0	0	0	778	158	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"uncultured_Candidatus_Chloracidobacterium_sp."
"133"	"OTU138"	516892	58825	36875	409494	1963682	843962	436831	511184	315465	785762	397748	337174	444515	287401	300378	134711	139056	131792	75833	75111	200615	334756	227655	352800	481783	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"134"	"OTU139"	52840	16142	19375	62265	174268	16219	2517	1228	2013	18929	1082	1545	14185	1696	2644	1711	315	310	0	155	0	1867	1084	311	1264	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"Unassigned"
"135"	"OTU140"	43685	57583	41719	58402	9009	78859	210000	36075	53429	43653	2163	155	1850	1388	156	1556	3618	155	921	774	10769	1711	1394	622	474	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"136"	"OTU141"	186510	90643	154844	265875	528153	257458	177438	100088	112743	282395	186976	233797	262115	66454	141089	25356	26270	22611	4759	8053	43692	44178	32987	59422	55779	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobiaceae"	"Ilumatobacter"	"Unassigned"
"137"	"OTU142"	359680	155211	127031	363136	702703	257831	124899	115132	51881	343046	67837	57020	119031	72004	54289	27222	38382	35000	21645	17500	73538	137822	84867	138600	246185	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"uncultured_Gemmatimonadales_bacterium"
"138"	"OTU143"	94955	48736	45781	144982	171734	109806	40427	50658	62412	99476	134746	149272	197511	54581	54289	24889	28472	32522	6294	5885	41692	46044	30354	52422	54515	"Bacteria"	"Acidobacteria"	NA	NA	NA	NA	"uncultured_Geobacter_sp."
"139"	"OTU144"	36622	7450	17812	43404	82207	17524	1101	13048	5111	43847	8499	11280	6167	2159	2956	311	1573	465	154	155	2000	622	5420	2800	21648	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"Unassigned"
"140"	"OTU145"	183110	136430	65625	275192	60248	69911	38225	27939	35929	76104	5408	2163	4317	4626	9489	10733	5191	4336	13048	30664	4462	4044	6504	1556	2054	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	NA	"uncultured_Hyphomicrobiaceae_bacterium"
"141"	"OTU146"	116929	77450	73906	128620	305743	131059	59303	20263	26018	92908	30287	34150	97599	12489	9022	5133	3618	7434	1228	3407	4000	8867	8673	10733	17698	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Unassigned"	"Unassigned"
"142"	"OTU147"	12295	6364	2969	14771	54336	711598	234697	82127	162301	107975	31214	7726	4934	52423	35156	20222	46562	60243	33311	39491	35538	49933	23695	48533	62731	"Bacteria"	"Latescibacteria"	NA	NA	NA	"Latescibacteria_genera_incertae_sedis"	"Unassigned"
"143"	"OTU148"	1046	2018	2812	682	1126	186	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"144"	"OTU149"	4709	64568	54688	43858	31813	2796	1101	0	1858	579	2318	927	22511	0	1400	156	157	310	0	0	0	0	0	311	158	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	NA	NA	"uncultured_Solirubrobacteraceae_bacterium"
"145"	"OTU150"	4185	13193	4844	7045	15766	4661	0	0	0	2125	1236	618	1233	154	0	0	157	0	0	0	1077	778	310	622	1106	"Bacteria"	"Planctomycetes"	NA	NA	NA	NA	"uncultured_soil_bacterium_PBS-22"
"146"	"OTU151"	125561	20022	8281	84308	30124	43811	41056	8596	29425	15839	17307	2318	24824	39780	16178	17733	14315	6195	7061	40265	9231	3422	15022	14156	28126	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"147"	"OTU152"	181540	63636	169844	59083	245777	107756	23753	8904	21527	85375	36004	57792	136454	6167	17267	5133	4562	8363	921	3097	9846	17733	15022	10733	66366	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Microvirga"	"Unassigned"
"148"	"OTU153"	851721	343481	139375	1742961	1164977	3456759	2254787	1814781	2586903	2027566	619801	187748	189648	487996	502600	254956	655955	475597	83202	392279	1276769	1334978	706504	529200	633002	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"uncultured_Carboxydibrachium_sp."
"149"	"OTU154"	13341	19557	9844	21134	5631	3169	1416	461	465	579	927	773	4009	617	1556	467	1888	155	0	774	462	467	1858	933	1580	"Bacteria"	"Actinobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"150"	"OTU155"	56241	48271	20156	178387	13232	9881	629	5833	14867	4636	0	0	0	308	0	0	0	0	0	310	0	156	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp25"	NA	NA	"Gp25"	"Unassigned"
"151"	"OTU156"	201944	84435	84062	308597	527590	359807	110899	114518	74181	350966	176159	150044	246850	76013	88511	35000	29888	52190	7522	9137	69692	245467	81150	135956	184718	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"152"	"OTU157"	43423	30266	29219	80217	122185	11559	10067	4605	6659	12555	2163	2627	31916	1696	1711	311	1730	929	0	155	769	467	465	1867	1580	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia_spinosispora"
"153"	"OTU158"	437632	125876	177500	375180	1076295	732664	140787	123575	84867	476518	88852	81435	73084	44405	95667	7311	12584	13473	3684	4491	66923	55067	54513	95511	110451	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"Unassigned"
"154"	"OTU159"	403626	165144	108438	432445	320101	107010	28315	35614	62102	152401	10508	8653	33304	11872	14778	16022	13843	16416	5833	7434	10000	21311	14712	14778	12641	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"155"	"OTU160"	3924	3725	1250	6590	3941	3729	1888	7829	2633	7533	1854	3400	9559	2621	2800	1556	629	774	154	0	3385	2178	3717	2800	3792	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"Unassigned"
"156"	"OTU161"	18834	21109	10156	19543	282	186	629	0	619	2897	0	0	0	0	0	0	472	155	0	1239	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"157"	"OTU162"	26682	184856	179844	99306	29561	17897	56944	15504	2168	9658	4790	6026	26211	5242	5756	2800	2831	5575	461	1239	5538	3733	6504	8244	6005	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"bacterium_Ellin6543"
"158"	"OTU163"	1308	155	312	682	282	1119	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Unassigned"	"Unassigned"
"159"	"OTU164"	7586	7140	3125	5681	14077	54996	29101	36842	19978	39018	12671	7108	5088	24515	6222	10733	17303	16881	5680	6195	27538	82911	21836	23644	23228	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"uncultured_Nannocystineae_bacterium"
"160"	"OTU165"	37930	51064	120625	92716	120777	47539	5663	5219	6350	25497	21943	31060	15881	2004	6689	3578	1258	465	461	155	4615	2489	5885	4356	27178	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"161"	"OTU166"	6016	6829	9219	3863	8164	8016	629	307	0	2125	155	309	2621	0	156	0	0	155	0	0	0	156	310	0	790	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"162"	"OTU167"	14910	17694	17031	11135	11824	8016	6921	3838	4181	8885	927	1545	3700	617	1400	622	157	774	307	774	769	1711	1084	933	790	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	NA	NA	"Unassigned"
"163"	"OTU168"	6016	3570	469	16589	14077	6898	1730	3991	1858	3091	1082	2936	6784	4934	1089	1400	1258	619	614	155	1231	4978	2633	6222	3634	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"uncultured_Firmicutes_bacterium"
"164"	"OTU169"	48132	22195	19844	43404	26464	111857	13056	11360	27876	89625	56556	67528	79868	29912	41222	16178	7079	1084	461	25088	53846	30178	19358	65956	42980	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp10"	NA	NA	"Gp10"	"Unassigned"
"165"	"OTU170"	358633	24834	26719	182704	780687	536541	147708	123728	54978	518433	101060	69536	40705	87423	92244	13378	27213	12544	5987	4336	353846	551756	236173	338644	386817	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"166"	"OTU171"	16741	6674	8125	9544	89245	5034	0	0	1394	5988	54857	80817	42247	3392	10889	2333	3933	2168	1842	0	5385	4511	1549	12600	24176	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"167"	"OTU172"	2093	3259	4375	3636	1971	7084	1730	768	619	4636	927	773	6630	771	778	778	472	155	461	465	0	2178	310	1867	1106	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"168"	"OTU173"	7586	11330	7344	5227	19707	28337	8966	12281	9602	19509	48366	40795	63216	21894	23178	7778	9124	9137	1228	1239	17692	25044	11305	28311	29391	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"169"	"OTU174"	544882	293193	202969	669006	1030687	539151	242562	132478	100664	395392	93024	79890	113943	45330	84467	17733	22022	15487	7061	12389	87231	56156	54513	57244	104763	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Rhodoplanes"	"Unassigned"
"170"	"OTU175"	0	4346	2812	0	0	559	0	0	465	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"171"	"OTU176"	35314	76519	116875	167706	75732	16592	2989	3684	2168	21634	7263	5717	5705	154	1089	0	0	0	0	0	1077	1244	2168	2022	3160	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"Unassigned"
"172"	"OTU177"	832887	248337	81406	739225	831081	939227	474270	1542456	744447	1464128	235960	271656	264581	300352	324333	69844	65753	53739	57719	13473	476308	611333	625199	581622	505801	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"173"	"OTU178"	296376	186874	110156	371544	124718	430650	483393	197259	309580	601297	17925	16225	8943	8172	4822	19133	50180	10376	12588	224712	7077	15711	6195	2644	2844	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_candidate_division_SPAM_bacterium"
"174"	"OTU179"	29298	282794	397344	149981	8164	70284	68270	89649	57301	95033	5872	927	7247	2313	1400	22711	22966	2942	921	20288	1846	0	1084	933	790	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"175"	"OTU180"	13602	49978	47812	25679	14358	8949	787	1382	4956	11976	16534	10817	10639	2775	2800	3733	48921	10376	1075	1394	1538	1089	1858	2800	3792	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira_sp."
"176"	"OTU181"	62780	113459	202344	126120	237613	92469	38697	13355	22301	56981	39868	46667	184714	34537	51022	14622	39169	10841	8443	10686	18000	35000	22301	40600	45982	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Marmoricola"	"uncultured_Actinobacteridae_bacterium"
"177"	"OTU182"	19096	5588	4688	13407	56869	31320	3461	10899	11615	13328	8962	10662	2775	1079	5133	1867	157	5420	0	0	2769	1867	2942	10422	6163	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"Caulobacter_sp."
"178"	"OTU183"	65135	6208	11250	29542	57432	24049	0	0	1858	5408	29514	31369	25903	4009	11978	933	2989	1394	0	619	2308	1089	1394	3733	5530	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"uncultured_planctomycete"
"179"	"OTU184"	1046	1397	1719	3636	4223	746	472	461	155	966	0	0	0	0	0	0	0	155	0	465	0	778	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"180"	"OTU185"	247983	455698	371406	509026	477759	123975	79438	50658	81925	200304	15916	14216	94824	23282	39511	20844	8809	11150	2610	8518	10923	28467	13938	15244	15485	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"Unassigned"
"181"	"OTU187"	1133972	456785	399531	1604342	1950169	2841731	1413056	1385724	858584	2766584	1786468	1513731	1663040	868987	1119689	312667	539551	432080	136623	167257	1190462	1849556	752345	1249578	1267111	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"Unassigned"
"182"	"OTU188"	14910	267273	288750	393132	30124	40828	10382	3838	7434	33996	3709	4018	6476	5242	1711	1556	5191	1239	0	8827	6462	3422	1858	4978	2212	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"uncultured_sludge_bacterium_H16"
