OTU_Id	g411	g412	g413	g414	g415	g421	g422	g423	g424	g425	g431	g432	g433	g434	g435	g441	g442	g443	g444	g445	g451	g452	g453	g454	g455	g406	g407	g408	g409	g410	g416	g417	g418	g419	g420	g426	g427	g428	g429	g430	g436	g437	g438	g439	g440	g446	g447	g448	g449	g450
OTU10107	310	310	307	307	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10108	155	1086	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10109	931	0	0	768	940	155	208	0	158	927	0	0	0	157	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2815	186	0	0	0	2125	155	0	0	925	0	0	0	0	0	0	462	156	0	0	474
OTU1011	310	1086	0	0	626	310	0	0	0	155	0	0	0	157	462	0	0	0	0	0	0	0	0	0	0	3662	6829	13594	2500	282	0	315	0	0	0	0	773	617	0	0	0	0	0	0	0	0	0	0	0	158
OTU10110	466	0	0	154	626	0	52	944	158	155	155	472	308	157	154	207	0	157	0	0	933	1239	52	156	1016	0	0	0	227	0	0	0	0	465	0	0	0	0	154	156	311	944	774	307	1239	0	156	310	0	158
OTU10111	155	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	1082	0	0	0	0	0	157	0	0	0	0	0	0	0	0
OTU10112	310	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10113	1552	30266	0	307	783	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10114	621	0	154	0	0	155	624	315	316	0	155	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	315	0	307	155	0	0	774	0	0
OTU10115	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10116	621	155	154	921	157	0	0	0	0	309	0	0	0	0	1385	0	0	261	156	0	0	0	0	0	0	0	0	3594	0	2252	0	0	0	0	386	0	0	925	0	0	0	315	0	0	0	462	622	1549	3267	158
OTU10117	1552	621	614	307	1566	310	208	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	186	3461	154	0	579	0	0	0	0	0	0	0	0	0	0	0	0	774	0	632
OTU10118	310	155	0	0	0	619	104	157	0	0	2788	4090	462	3618	3077	674	1293	2035	156	2800	7933	6040	619	1509	3176	0	0	0	0	0	0	472	0	3562	0	2627	773	7093	7709	2800	2489	9596	6814	3838	3717	1077	0	7279	778	3792
OTU10119	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1012	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	156	227	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10120	155	621	0	0	0	0	0	0	948	309	155	0	0	315	0	0	103	0	0	104	311	155	52	104	254	0	0	156	0	282	0	0	0	310	0	0	0	308	0	0	0	0	0	0	0	0	0	0	156	0
OTU10121	2949	0	0	0	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10122	776	0	2303	0	940	1549	0	315	316	1854	0	0	0	0	0	0	0	0	52	881	0	1549	52	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10123	155	0	0	0	0	0	104	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	157	461	0	193	0	0	2467	0	0	0	0	0	0	0	0	0	0	0	0
OTU10124	2018	621	1075	0	783	0	0	0	0	0	3717	0	154	0	0	52	0	574	52	6637	0	310	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62566	0	0	0	0	0
OTU10125	155	0	154	0	0	619	0	157	0	155	0	157	0	0	923	0	362	0	0	104	2022	619	258	364	1143	0	0	312	682	0	2237	629	154	774	1352	0	618	1233	0	1244	311	944	1394	461	155	1846	2178	774	933	3318
OTU10126	621	310	614	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10127	931	0	0	2763	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10128	310	621	614	921	0	0	208	157	790	309	310	629	308	157	308	0	0	0	0	104	933	465	155	364	762	0	0	0	682	0	0	0	0	310	0	0	0	0	771	0	0	472	774	921	1704	0	1089	0	778	0
OTU10129	1552	310	0	0	940	155	0	0	316	464	465	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0
OTU1013	466	2639	614	0	1566	929	208	472	158	155	465	787	0	315	1846	0	259	0	0	0	778	929	0	364	254	5755	7140	2969	6363	8446	13050	1101	768	465	5988	2318	2318	0	0	1711	0	1258	0	0	0	2154	1556	2168	3422	19910
OTU10130	1086	931	0	307	626	155	0	0	0	0	155	0	0	157	154	0	103	0	0	0	311	0	0	0	1016	0	0	156	909	0	186	0	0	0	0	0	0	0	154	311	0	157	155	461	0	0	0	310	622	158
OTU10131	310	155	0	0	0	310	0	0	0	155	0	157	0	0	0	52	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10132	466	621	768	768	0	0	52	0	0	0	155	157	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	156	0	0	0	0	0	0	0	155	0	0	617	0	0	157	155	0	0	0	0	0	622	158
OTU10133	155	0	154	0	0	310	0	629	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0
OTU10134	621	931	2456	1075	2819	5111	0	1573	1106	1082	6659	6764	462	9753	29077	3578	1707	835	2699	2541	67667	33761	567	2967	117895	0	0	0	0	0	0	157	0	2013	0	2472	309	0	6167	5289	4978	9910	22301	20877	3252	12462	13689	27876	18356	5214
OTU10135	310	0	0	307	157	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	310	0	104	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10136	310	621	307	614	2349	0	0	0	158	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10137	1086	155	0	0	313	0	0	0	158	0	155	0	308	157	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10138	310	1863	768	6601	2819	3717	624	315	1422	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7084	2045	1228	4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10139	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1014	0	1086	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	3104	625	3181	282	559	0	0	0	0	0	0	617	0	156	0	0	0	0	0	0	0	0	0	0
OTU10140	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	774	2114	9004	2414	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	157	0	0	0	0	0	0	0	0
OTU10141	310	0	0	0	157	0	0	0	0	0	155	0	0	0	154	52	828	261	0	0	0	0	0	364	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	310	1842	310	0	0	0	0	0
OTU10142	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10143	310	0	0	0	0	0	0	0	0	0	3252	1101	154	0	0	363	155	678	882	259	0	2788	2063	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10144	2639	1863	3070	2610	1723	310	364	0	474	773	774	1573	154	0	0	0	0	52	0	0	0	0	0	0	127	0	0	0	0	0	0	472	0	774	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0
OTU10145	310	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	157	831	0	0	155	155	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10146	3725	1863	2149	0	5011	0	0	0	0	0	0	0	4923	2360	0	0	0	0	208	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	0	0
OTU10147	776	3104	0	307	783	0	0	0	0	0	0	0	154	0	308	933	0	0	0	0	0	929	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10148	155	0	0	307	0	619	624	157	0	0	0	0	154	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	315	154	0	966	0	0	0	0	0	0	157	0	0	0	308	0	0	0	0
OTU10149	310	0	0	614	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	309	0	617	0	0	0	0	0	0	0	0	0	0	156	0
OTU1015	621	466	307	2610	1879	16106	4885	12427	11693	17925	58075	34921	6769	52539	59385	4459	21419	6524	363	24681	182156	48164	3867	3695	39637	18834	1086	156	7726	9854	52573	49079	47127	60243	73593	218035	186512	87269	201057	69222	67822	148022	57456	15965	24779	114923	186044	170199	218400	228804
OTU10150	466	155	0	0	157	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10151	310	155	0	2149	783	0	0	157	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	282	559	157	0	155	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10152	1863	310	307	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
OTU10153	466	0	154	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10154	931	0	0	0	1723	0	1611	0	158	0	310	0	462	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	0
OTU10155	776	1086	2149	768	626	619	260	0	1106	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10156	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10157	1086	155	0	307	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	315	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10158	310	0	0	1996	0	3717	780	157	1264	6336	1704	0	615	472	2462	519	0	52	52	104	6067	1858	52	260	3049	0	0	312	0	1408	13796	1416	1228	1549	3284	1082	618	0	0	2022	0	157	155	614	774	2000	467	2168	3889	5688
OTU10159	310	0	0	0	0	0	0	0	0	0	310	0	154	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0
OTU1016	310	1397	921	2610	1879	1394	416	1101	474	309	0	157	0	0	308	0	155	52	52	104	0	155	103	0	254	6016	1086	156	1591	3097	746	1258	1382	2633	579	0	0	1233	0	0	156	944	1239	0	465	1077	311	1394	156	0
OTU10160	1397	1863	0	2917	1566	0	0	0	0	155	4027	1730	1846	8494	11692	363	724	365	779	622	2800	1084	0	156	4955	0	0	0	0	0	186	0	0	0	0	11126	1545	1542	12335	4978	2333	629	465	6908	155	1231	4200	8363	1867	3318
OTU10161	3415	310	921	0	3602	1084	572	315	1106	464	310	315	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10162	310	0	154	0	313	619	0	2360	948	155	11615	6764	7385	20764	20769	570	828	992	208	4200	55689	21527	206	1509	26679	0	0	0	1591	845	1305	0	0	1239	386	14371	17461	31916	21278	23333	6067	5348	7434	15197	8518	5077	4200	16726	14467	11851
OTU10163	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10164	310	0	0	921	626	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10165	466	155	0	0	940	155	0	0	158	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678	0	0	619	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10166	466	155	0	154	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10167	1086	1707	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10168	931	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10169	155	0	0	0	313	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0
OTU1017	155	1863	0	614	940	465	260	0	0	0	619	0	308	315	462	0	466	0	0	0	0	0	0	104	0	3662	7450	8594	9771	12669	746	315	154	0	193	155	155	2621	0	0	0	0	155	0	155	154	0	0	0	0
OTU10170	466	0	0	0	0	0	52	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	157	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10171	310	155	1689	154	3132	155	1351	1573	2054	2009	310	1101	308	0	154	52	0	261	52	985	311	0	155	0	127	0	0	0	0	282	0	6292	1075	4027	0	155	0	0	154	0	1556	2831	5420	1535	3872	0	0	0	0	0
OTU10172	155	0	0	0	0	0	0	0	0	0	0	0	0	0	154	259	0	52	0	259	4978	1084	0	104	4065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	157	18119	921	155	0	6533	0	0	158
OTU10173	621	0	0	614	157	0	0	0	0	0	0	157	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	156	227	845	186	0	0	0	1159	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
OTU10174	1397	1086	2303	614	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10175	466	466	0	0	626	0	0	0	0	0	0	0	0	315	0	0	0	157	52	104	156	310	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10176	466	0	0	307	313	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10177	1397	310	0	1382	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10178	155	0	0	0	0	1084	260	11640	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	157	614	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10179	155	0	0	154	0	310	0	0	158	155	0	0	0	0	0	0	0	261	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	157	155	0	0	0	0	0	0	0
OTU1018	0	621	0	0	0	0	0	0	0	309	310	315	0	1573	0	0	103	0	0	0	311	1084	0	156	0	2616	2328	156	1136	282	186	0	0	0	0	0	0	154	154	0	0	0	0	0	0	0	311	3562	2022	6479
OTU10180	310	310	0	154	313	6659	728	2360	158	309	1084	1730	769	472	308	415	0	261	156	259	1400	2478	0	260	2541	0	0	0	0	282	2610	4404	1228	774	0	0	0	0	308	156	0	315	155	461	774	154	156	0	0	0
OTU10181	621	0	154	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	474
OTU10182	310	931	0	0	626	0	0	0	0	155	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10183	310	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10184	1086	155	614	768	157	0	780	629	474	927	465	157	154	4247	154	0	0	0	0	0	0	155	52	156	254	0	0	0	0	1971	5220	8494	3991	929	8306	1854	927	0	2159	311	0	472	619	0	0	2000	1089	1549	3111	3792
OTU10185	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10186	310	310	0	1535	313	619	0	0	158	618	929	1101	462	157	154	674	103	835	156	363	0	3407	722	989	508	0	0	0	0	282	746	157	0	0	0	0	0	0	0	156	0	472	0	0	1394	0	0	0	0	158
OTU10187	310	310	0	307	626	1239	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	682	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10188	155	0	0	0	0	0	0	0	316	155	0	0	0	315	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	1305	0	154	0	193	155	0	617	0	0	0	0	0	0	0	0	0	310	0	0
OTU10189	310	0	0	0	157	1394	52	0	0	0	2323	0	154	2517	3385	0	0	52	0	259	311	310	0	104	127	0	0	0	0	845	1305	629	614	310	3670	3863	2163	308	2004	3422	311	157	465	461	155	2000	1400	1394	1867	3792
OTU1019	621	5122	307	1996	7673	2323	883	2674	1422	4172	1549	1416	1692	1101	2769	52	0	261	0	0	467	465	155	0	762	11510	7450	2812	16589	5912	13982	6292	2917	2942	13907	3091	3863	7247	0	1244	1400	472	155	0	0	0	622	310	1556	158
OTU10190	310	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10191	310	1863	307	154	1566	18274	2442	5034	2212	4481	155	2045	0	0	1385	0	103	418	0	985	6067	1084	0	364	3430	0	0	0	0	0	746	14472	2149	3252	0	0	0	0	0	0	156	0	0	0	155	0	0	0	0	0
OTU10192	1086	0	0	614	783	0	260	0	474	155	1704	472	462	157	154	0	0	0	0	0	467	0	0	0	0	0	0	0	0	282	0	157	461	1239	579	309	1700	308	308	778	0	0	0	0	0	4308	1556	0	0	4108
OTU10193	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10194	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10195	931	310	0	0	626	310	0	0	0	0	0	0	0	629	0	674	1293	1148	156	519	0	465	877	989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10196	310	0	0	154	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10197	466	0	154	0	0	310	0	157	0	773	0	0	0	472	308	0	0	0	0	0	0	0	0	104	0	0	0	0	0	1126	2237	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	156	1106
OTU10198	776	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10199	310	1086	0	0	2192	0	0	0	158	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	309	0	0	0	0	0	0	0	0	155	0	0	0	0	0
OTU102	22350	55255	28246	84583	68121	24469	5197	38382	40926	58874	9912	3933	5385	4719	11231	259	1604	209	415	2126	5289	6659	52	1666	2922	124253	56652	88437	257467	168919	69165	30202	24408	24159	77456	7417	4636	23899	8326	9022	3267	4247	3717	1075	3407	6462	9333	4646	5133	5688
OTU1020	1863	6364	3991	15965	6264	4646	1715	3146	1738	3709	3717	5034	1846	5663	7077	830	724	261	52	1244	2022	1549	877	989	1906	31652	16763	13125	37041	33221	6152	6449	1535	3717	5602	4481	2627	10639	2775	5133	1400	2360	2323	461	1394	2615	467	4027	3267	4582
OTU10200	931	5122	0	0	2349	0	208	0	0	0	774	0	0	0	0	0	0	887	0	104	0	0	52	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	157	155	0	1858	0	0	0	0	0
OTU10201	1707	310	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10202	466	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10203	621	0	0	0	157	155	0	0	0	0	0	0	5385	12427	0	52	0	0	9292	0	0	619	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10204	310	0	0	0	0	0	0	0	0	0	0	0	0	1730	0	0	0	0	208	0	0	0	1805	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10205	466	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10206	776	466	2763	0	1096	3562	208	787	474	309	0	0	0	0	462	0	0	418	0	0	311	3562	0	0	2922	0	0	0	0	0	0	944	0	0	0	0	0	0	0	0	156	0	1858	461	310	0	311	0	0	0
OTU10207	466	0	0	614	0	0	0	0	790	0	774	0	0	315	462	0	0	0	0	259	933	0	0	0	254	0	0	0	0	0	0	472	0	155	386	0	155	0	0	156	156	0	0	0	0	0	0	0	311	0
OTU10208	466	0	154	614	0	0	0	0	158	155	0	0	0	0	0	52	0	209	0	0	0	155	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10209	1086	155	0	0	0	2013	1039	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5348	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1021	776	2639	154	768	1879	310	780	787	790	1545	8673	5034	1231	157	2769	0	0	0	0	0	0	0	0	0	0	11510	14745	19219	14771	5912	5220	8022	3070	5111	1932	3863	5563	8789	154	1089	933	787	0	0	0	0	156	465	622	0
OTU10210	155	155	0	0	0	465	52	157	158	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10211	310	310	0	0	0	0	0	0	0	0	310	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0
OTU10212	1552	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10213	1086	0	0	307	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10214	1242	155	154	154	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10215	155	0	0	0	0	0	0	1730	0	0	155	0	0	0	308	0	0	0	0	0	156	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	157	465	1075	0	0	0	0	0	0
OTU10216	155	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	682	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10217	621	155	1075	768	1096	0	52	157	790	1700	1704	787	308	629	923	519	0	157	156	104	156	2323	155	0	635	0	0	0	0	0	0	0	0	155	386	0	0	0	0	467	0	157	929	154	619	0	0	0	0	0
OTU10218	310	310	154	2917	313	155	52	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	312	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
