"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"
"8451"	"OTU9077"	0	155	0	0	0	4027	104	315	0	309	1704	0	0	5034	10000	1452	103	0	0	363	311	465	0	104	508
"8452"	"OTU9078"	0	0	0	0	0	0	35182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8453"	"OTU9080"	310	0	921	307	157	155	1351	157	0	1854	155	157	0	3461	71385	52	362	52	0	0	4667	2633	103	2082	127
"8454"	"OTU9081"	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"8455"	"OTU9082"	0	310	154	307	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8456"	"OTU9083"	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8457"	"OTU9084"	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8458"	"OTU9086"	0	0	0	10746	0	0	0	0	0	0	0	2517	0	2360	154	0	0	0	0	0	0	0	0	0	0
"8459"	"OTU9087"	0	466	0	154	0	0	0	472	1106	155	0	0	0	157	0	0	0	52	0	0	311	0	0	0	0
"8460"	"OTU9088"	310	155	0	0	0	2168	0	157	0	2009	12699	8494	1846	1101	154	2126	1863	2401	779	14519	1089	14248	1238	8536	2287
"8461"	"OTU9089"	0	0	0	0	0	0	52	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8462"	"OTU9090"	0	0	0	0	0	0	0	157	158	0	465	0	0	0	0	0	103	0	0	0	311	0	0	104	381
"8463"	"OTU9091"	0	0	0	154	0	0	0	0	0	0	155	157	154	315	212615	0	0	0	0	0	0	155	0	0	0
"8464"	"OTU9092"	0	0	0	307	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	52	0	0
"8465"	"OTU9093"	0	155	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8466"	"OTU9094"	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0
"8467"	"OTU9095"	0	155	0	768	157	155	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8468"	"OTU9096"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	155	0	0	0
"8469"	"OTU9097"	0	0	0	2610	3758	11615	260	13213	4740	4945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8470"	"OTU9099"	0	0	0	0	0	0	0	0	0	0	465	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"8471"	"OTU9101"	0	0	0	768	0	465	416	472	158	309	310	472	0	1258	1538	0	0	0	0	0	156	310	0	104	889
"8472"	"OTU9102"	0	0	0	0	0	0	0	157	790	0	2478	2045	923	1101	1231	104	362	365	0	0	2022	774	0	364	762
"8473"	"OTU9103"	133171	173215	6447	44671	89262	1394	0	157	3160	3554	1239	1258	7231	787	0	0	0	626	467	104	0	155	0	0	0
"8474"	"OTU9105"	0	0	154	154	0	155	780	472	0	309	619	0	0	0	0	0	0	0	0	0	311	1394	155	0	0
"8475"	"OTU9107"	155	310	614	921	940	7124	2287	4404	1264	2936	619	2202	769	2360	2308	259	724	209	52	778	5289	2633	773	416	6479
"8476"	"OTU9108"	0	0	0	0	0	1239	0	0	0	0	0	0	0	0	154	0	103	0	0	0	0	929	0	0	0
"8477"	"OTU9109"	0	0	0	154	0	0	0	0	158	155	8673	3146	154	3775	8154	1296	7502	1044	0	1400	5133	5575	619	625	3303
"8478"	"OTU9110"	155	0	0	0	0	310	0	0	0	309	310	0	154	157	615	0	0	0	0	0	0	0	0	0	0
"8479"	"OTU9111"	0	0	0	0	0	465	0	315	0	0	155	157	0	315	154	0	0	0	0	0	311	155	0	0	127
"8480"	"OTU9112"	0	0	0	307	1566	155	0	0	0	0	155	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"8481"	"OTU9114"	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8482"	"OTU9115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0
"8483"	"OTU9116"	0	0	0	0	0	465	104	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"8484"	"OTU9117"	0	310	0	614	0	619	208	0	0	309	2478	944	154	1258	1538	0	724	0	0	0	0	0	0	0	0
"8485"	"OTU9118"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	311	0	0	0	127
"8486"	"OTU9120"	466	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	155	0	0	0
"8487"	"OTU9121"	776	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8488"	"OTU9122"	0	0	0	154	157	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254
"8489"	"OTU9123"	0	310	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8490"	"OTU9124"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	104	0	0	0	0	0	1549	0	260	127
"8491"	"OTU9125"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8492"	"OTU9126"	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8493"	"OTU9127"	310	0	0	154	0	0	0	0	0	155	0	0	0	0	308	52	0	0	0	0	0	0	0	0	127
"8494"	"OTU9129"	310	0	0	0	0	155	52	0	0	0	465	157	0	0	154	0	103	0	0	0	311	0	0	0	254
"8495"	"OTU9131"	0	0	0	921	157	0	0	0	0	155	929	0	154	0	308	0	0	157	0	0	0	0	0	0	0
"8496"	"OTU9133"	155	466	307	0	313	0	0	0	158	155	774	157	0	787	1385	0	1397	52	52	0	0	310	0	0	0
"8497"	"OTU9135"	0	155	0	1382	157	0	0	315	0	0	0	0	0	157	462	0	0	0	0	0	0	0	0	0	0
"8498"	"OTU9136"	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0
"8499"	"OTU9137"	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8500"	"OTU9138"	310	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8501"	"OTU9139"	0	0	0	0	0	0	52	0	0	0	0	157	0	157	308	52	103	52	0	104	933	619	0	104	1525
"8502"	"OTU9140"	155	0	0	307	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8503"	"OTU9141"	0	931	154	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	311	0	0	0	127
"8504"	"OTU9144"	310	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8505"	"OTU9146"	0	0	0	0	0	0	104	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"8506"	"OTU9147"	0	0	0	154	157	0	1039	0	0	0	3097	315	462	1258	2923	311	1086	209	0	1244	20378	8518	567	520	2160
"8507"	"OTU9148"	0	0	0	0	626	0	0	0	0	0	0	0	154	0	0	0	259	0	0	0	622	155	0	0	254
"8508"	"OTU9149"	1552	1242	3531	2763	1409	465	416	4876	790	309	619	315	308	787	0	363	103	418	0	259	0	0	516	520	0
"8509"	"OTU9150"	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8510"	"OTU9151"	0	155	0	0	626	619	0	0	1422	309	929	157	769	1258	1385	0	0	0	0	0	0	0	0	0	0
"8511"	"OTU9152"	0	0	768	154	157	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8512"	"OTU9153"	0	310	0	0	0	1084	52	0	158	309	1084	0	154	0	0	0	103	52	0	259	311	0	0	0	381
"8513"	"OTU9154"	0	1397	0	154	940	0	0	0	0	0	155	157	0	157	308	0	0	0	0	0	0	155	0	0	0
"8514"	"OTU9155"	155	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"8515"	"OTU9156"	0	0	0	0	0	0	52	944	0	155	0	0	0	0	0	0	103	0	0	0	156	0	52	0	0
"8516"	"OTU9157"	776	310	0	0	783	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8517"	"OTU9158"	0	0	0	614	0	2323	104	157	0	309	0	0	154	157	615	0	0	157	0	0	467	0	52	0	0
"8518"	"OTU9159"	0	0	154	154	0	310	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0
"8519"	"OTU9161"	466	0	921	1075	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8520"	"OTU9162"	0	0	0	0	0	465	0	315	0	309	0	0	0	629	1538	52	0	0	0	0	0	0	0	0	0
"8521"	"OTU9163"	155	0	0	0	313	0	0	0	0	0	310	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"8522"	"OTU9164"	621	0	154	1382	1096	155	52	472	316	155	0	157	154	0	308	0	0	0	0	0	0	0	0	0	0
"8523"	"OTU9165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	156	0	0	0	0
"8524"	"OTU9166"	466	0	154	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"8525"	"OTU9167"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8526"	"OTU9168"	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8527"	"OTU9170"	310	155	307	154	157	929	0	0	0	773	0	0	0	0	0	52	0	0	0	0	0	310	0	0	0
"8528"	"OTU9171"	0	310	0	0	1096	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0
"8529"	"OTU9172"	0	0	0	0	0	0	0	0	0	0	0	0	308	0	2000	0	0	0	0	0	0	0	0	0	0
"8530"	"OTU9174"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"8531"	"OTU9175"	310	466	154	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8532"	"OTU9176"	0	0	0	0	0	0	0	0	0	5872	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0
"8533"	"OTU9177"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8534"	"OTU9179"	310	0	0	0	0	0	0	0	0	155	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"8535"	"OTU9180"	0	155	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	155	0	0	0
"8536"	"OTU9181"	466	155	154	614	157	0	0	157	790	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"8537"	"OTU9182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	127
"8538"	"OTU9183"	0	0	0	0	0	929	0	629	0	773	619	157	0	315	615	0	0	52	0	0	0	310	0	0	254
"8539"	"OTU9184"	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8540"	"OTU9185"	0	0	0	0	313	310	52	0	0	0	465	0	0	629	308	52	0	0	0	0	0	310	0	0	0
"8541"	"OTU9186"	0	0	0	0	157	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8542"	"OTU9187"	0	621	0	614	0	929	52	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	52	0	0
"8543"	"OTU9188"	0	0	0	768	0	0	0	0	0	0	155	157	154	0	0	0	0	0	0	0	0	0	0	0	0
"8544"	"OTU9189"	155	0	154	0	313	2013	52	2045	0	155	774	315	0	1101	615	104	103	52	0	259	1089	310	0	156	508
"8545"	"OTU9190"	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1906
"8546"	"OTU9192"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8547"	"OTU9193"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8548"	"OTU9194"	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8549"	"OTU9195"	0	931	154	0	157	0	0	0	0	155	0	157	0	0	0	0	0	52	0	104	0	0	0	0	0
"8550"	"OTU9196"	155	0	0	0	0	0	0	0	0	0	0	0	0	315	769	0	0	0	0	0	0	0	0	0	0
"8551"	"OTU9197"	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"8552"	"OTU9198"	310	155	0	768	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8553"	"OTU9199"	0	0	0	0	0	155	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8554"	"OTU9200"	0	0	154	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8555"	"OTU9202"	0	0	0	0	0	0	0	0	0	0	0	157	0	1258	0	0	0	0	0	0	0	0	0	0	0
"8556"	"OTU9204"	0	0	0	0	0	0	52	157	0	0	0	629	0	315	308	0	0	209	0	0	311	0	0	0	0
"8557"	"OTU9205"	155	0	307	307	0	310	0	157	0	464	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0
"8558"	"OTU9206"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	259	0	0	0	0	0
"8559"	"OTU9207"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	769	259	0	0	0	0	0	0	0	0	0
"8560"	"OTU9209"	0	0	0	0	0	929	416	629	1106	1391	0	0	0	0	615	0	103	157	0	0	311	619	52	104	508
"8561"	"OTU9210"	155	0	154	0	0	2323	0	0	0	0	155	157	0	1573	308	0	828	0	0	0	12756	2478	155	15094	3557
"8562"	"OTU9212"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8563"	"OTU9213"	310	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8564"	"OTU9214"	0	0	0	0	0	0	0	0	0	309	0	0	154	0	0	0	0	0	0	0	0	155	0	0	0
"8565"	"OTU9215"	0	0	0	0	157	155	0	629	0	464	1084	157	0	0	462	0	103	0	0	0	156	0	52	0	127
"8566"	"OTU9216"	155	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8567"	"OTU9217"	0	0	154	0	313	0	0	0	316	0	619	0	1077	315	1692	0	103	0	0	0	311	155	0	0	0
"8568"	"OTU9218"	0	466	0	614	626	11305	520	944	12799	8653	10686	55843	6769	20921	29231	1089	2276	2923	208	1504	1089	5575	928	6090	4319
"8569"	"OTU9219"	466	0	0	1535	626	465	0	157	158	3554	310	0	2462	157	769	259	517	52	0	0	156	0	0	260	127
"8570"	"OTU9220"	0	0	0	614	0	0	0	315	0	0	155	787	0	0	0	0	0	0	0	0	0	155	52	0	127
"8571"	"OTU9221"	0	0	154	0	313	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"8572"	"OTU9222"	0	0	0	0	157	0	52	157	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	127
"8573"	"OTU9224"	155	0	0	0	157	0	0	0	0	0	0	315	0	0	0	1867	931	209	0	0	0	1858	1392	3383	127
"8574"	"OTU9226"	310	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8575"	"OTU9227"	0	0	0	0	0	929	52	0	0	1391	0	0	0	2360	615	0	1500	0	0	0	26289	24159	413	2967	22995
"8576"	"OTU9228"	310	155	0	768	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
"8577"	"OTU9229"	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8578"	"OTU9230"	0	0	0	307	0	0	364	787	0	0	0	157	0	0	0	0	0	0	0	0	0	155	0	0	0
"8579"	"OTU9231"	0	155	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8580"	"OTU9232"	0	0	154	307	313	0	0	0	0	0	1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8581"	"OTU9233"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"8582"	"OTU9234"	0	155	1075	307	313	1704	728	944	0	155	0	157	462	0	923	0	103	0	0	104	0	310	0	0	127
"8583"	"OTU9235"	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8584"	"OTU9236"	0	0	0	0	0	155	0	0	0	0	0	0	0	1573	0	0	0	0	0	0	0	0	0	0	0
"8585"	"OTU9237"	0	0	154	154	0	0	0	0	0	155	2323	629	308	157	769	0	0	0	0	0	0	0	0	104	254
"8586"	"OTU9238"	0	0	0	154	0	0	0	0	0	0	774	315	769	2517	2000	519	931	1566	571	6119	2644	9757	52	104	4701
"8587"	"OTU9239"	0	0	0	154	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8588"	"OTU9240"	1397	621	614	154	1409	2168	0	157	316	618	465	472	462	787	2923	0	724	52	0	778	2956	774	0	0	1652
"8589"	"OTU9241"	0	155	154	614	0	155	0	0	158	464	0	787	0	787	308	0	0	0	0	0	0	0	0	0	127
"8590"	"OTU9242"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"8591"	"OTU9243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	311	0	0	104	635
"8592"	"OTU9244"	0	931	0	0	0	465	364	787	0	0	9757	6921	308	787	18769	0	0	0	0	104	156	465	0	729	127
"8593"	"OTU9245"	0	0	0	0	0	0	52	0	0	309	0	0	0	0	154	0	0	0	0	0	0	155	0	0	0
"8594"	"OTU9246"	0	0	0	0	0	0	0	157	0	0	465	157	0	0	308	0	0	0	0	0	0	0	0	0	0
"8595"	"OTU9247"	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8596"	"OTU9248"	0	0	0	0	0	0	0	1258	0	0	310	0	0	0	0	0	155	52	0	0	0	0	0	0	0
"8597"	"OTU9249"	0	0	0	154	940	155	0	787	0	155	310	157	0	0	0	52	0	0	0	0	311	310	0	0	0
"8598"	"OTU9250"	310	0	0	0	0	0	0	0	474	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8599"	"OTU9252"	0	0	0	0	313	0	0	0	0	0	2013	315	615	1258	2923	0	724	470	0	1141	7000	2323	52	885	4192
"8600"	"OTU9253"	0	0	0	0	0	0	0	0	0	0	619	0	0	315	154	0	0	0	0	0	0	0	0	0	0
"8601"	"OTU9254"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8602"	"OTU9255"	0	0	0	154	0	0	0	157	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8603"	"OTU9257"	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8604"	"OTU9258"	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8605"	"OTU9259"	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8606"	"OTU9260"	0	155	0	0	0	929	52	0	0	464	0	0	0	0	2000	0	0	0	0	104	0	0	0	260	381
"8607"	"OTU9261"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8608"	"OTU9262"	0	0	0	307	0	0	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	254
"8609"	"OTU9263"	0	0	0	0	0	155	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"8610"	"OTU9264"	0	0	0	0	0	1704	364	0	158	155	5420	787	0	4562	5846	0	0	0	0	0	156	310	155	0	0
"8611"	"OTU9265"	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8612"	"OTU9266"	0	310	921	921	313	61482	19955	19663	3002	12053	12080	5978	2000	7708	24769	3059	1397	261	260	1141	7778	3717	103	416	16134
"8613"	"OTU9267"	0	0	0	307	0	2942	572	472	474	155	1084	787	615	1573	2769	52	0	0	0	104	1867	929	0	0	762
"8614"	"OTU9269"	0	0	0	154	0	9137	935	5663	2054	6026	465	787	0	0	1538	0	828	52	0	0	3267	2788	103	625	2922
"8615"	"OTU9270"	0	310	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8616"	"OTU9271"	0	0	0	0	0	0	104	0	0	155	0	0	0	0	0	0	103	0	208	0	0	310	0	729	0
"8617"	"OTU9272"	0	0	0	0	0	0	52	157	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0
"8618"	"OTU9273"	0	155	0	154	0	310	0	0	158	0	465	0	0	0	308	0	0	0	0	0	0	0	0	0	0
"8619"	"OTU9274"	0	310	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8620"	"OTU9275"	0	0	0	0	313	0	0	0	474	155	0	157	0	472	0	0	0	0	0	259	0	0	0	0	254
"8621"	"OTU9276"	1086	1242	1689	5066	3132	2168	0	472	8375	8499	4956	7551	1692	1888	154	1141	2173	1931	1298	8711	1400	4646	3094	416	3430
"8622"	"OTU9277"	0	0	0	614	157	155	364	944	474	1700	1084	472	0	315	1385	207	0	52	0	0	311	0	0	0	0
"8623"	"OTU9278"	0	0	0	154	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	127
"8624"	"OTU9279"	0	0	0	0	626	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	311	1084	103	0	508
"8625"	"OTU9280"	155	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"8626"	"OTU9281"	155	0	0	0	0	0	0	0	316	0	310	787	154	1258	1538	0	103	0	0	0	0	0	0	0	0
"8627"	"OTU9282"	310	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8628"	"OTU9284"	0	0	0	0	157	0	104	0	158	155	310	0	308	0	769	0	0	0	0	0	622	310	0	0	0
"8629"	"OTU9285"	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8630"	"OTU9286"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"8631"	"OTU9287"	0	0	0	0	0	0	0	157	0	0	0	157	0	0	0	0	0	0	0	0	0	0	103	0	0
"8632"	"OTU9288"	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
"8633"	"OTU9289"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0
"8634"	"OTU9290"	155	0	0	614	0	0	0	315	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"8635"	"OTU9291"	621	466	1689	0	313	465	520	1258	1106	309	1239	0	615	157	0	259	0	365	0	0	1089	310	0	0	0
"8636"	"OTU9292"	0	0	0	0	157	0	208	944	790	309	929	629	154	472	1846	52	466	0	208	104	0	0	0	0	0
"8637"	"OTU9293"	0	0	0	0	0	0	0	0	0	0	155	0	308	157	0	0	0	0	0	0	156	310	0	0	0
"8638"	"OTU9295"	0	0	0	0	0	0	0	0	0	309	1704	157	0	26427	615	0	0	209	0	0	0	0	0	0	0
"8639"	"OTU9296"	0	155	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8640"	"OTU9297"	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8641"	"OTU9298"	0	155	0	0	0	310	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8642"	"OTU9299"	155	0	0	614	0	465	0	0	158	0	0	157	0	0	0	0	0	0	0	0	0	310	0	156	127
"8643"	"OTU9300"	0	0	0	0	0	0	52	472	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	1143
"8644"	"OTU9301"	0	0	0	0	157	0	0	0	0	155	0	157	0	0	0	207	0	0	0	104	0	0	0	0	0
"8645"	"OTU9302"	0	0	307	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8646"	"OTU9303"	0	0	0	0	0	0	219562	12899	0	618	0	157	0	0	0	0	0	0	0	0	156	0	309	364	0
"8647"	"OTU9304"	0	0	307	0	0	0	0	0	0	0	774	0	462	0	0	0	0	0	0	0	933	0	0	0	635
"8648"	"OTU9306"	155	0	0	0	0	155	572	0	0	0	0	0	0	315	308	311	931	52	0	259	0	0	0	156	0
"8649"	"OTU9307"	0	0	0	0	313	0	0	0	0	0	310	472	0	0	0	0	0	0	0	0	0	0	0	0	0
"8650"	"OTU9308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
"8651"	"OTU9309"	0	0	0	307	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8652"	"OTU9311"	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"8653"	"OTU9312"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8654"	"OTU9314"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"8655"	"OTU9315"	155	0	614	307	313	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8656"	"OTU9319"	0	0	307	921	626	465	208	629	158	309	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"8657"	"OTU9320"	0	310	0	154	157	1394	208	944	790	1236	619	157	154	0	769	104	103	157	0	0	1089	619	155	0	381
"8658"	"OTU9321"	0	0	0	0	0	155	0	0	0	155	0	0	0	0	154	0	0	0	0	0	156	0	0	0	0
"8659"	"OTU9322"	0	155	0	307	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8660"	"OTU9323"	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8661"	"OTU9324"	0	155	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
"8662"	"OTU9325"	621	0	0	0	0	0	0	0	0	309	0	315	154	0	462	0	155	0	0	0	156	155	52	104	0
"8663"	"OTU9326"	310	0	0	1535	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8664"	"OTU9328"	0	0	0	0	0	1084	0	0	0	0	0	0	615	0	0	0	155	0	0	0	156	0	0	0	0
"8665"	"OTU9330"	0	0	0	0	0	0	0	0	0	0	155	0	154	0	0	259	0	0	0	0	778	310	0	0	381
